"surah","ayahs","occasion"
66,"4-5","عَنْ أَنَسِ بْنِ مَالِكٍ قَالَ: قَالَ عُمَرُ بْنُ الْخَطَّابِ رضي الله عنه: (وَافَقْتُ رَبِّي فِي ثَلَاثٍ... ) (... وَاجْتَمَعَ نِسَاءُ النَّبِيِّ ﷺ فِي الْغَيْرَةِ عَلَيْهِ، فَقُلْتُ لَهُنَّ: { عَسَىٰ رَبُّهُۥٓ إِن طَلَّقَكُنَّ أَن يُبْدِلَهُۥٓ أَزْوَٰجًا خَيْرًا مِّنكُنَّ } فَنَزَلَتْ هَذِهِ الْآيةُ )."
66,"4-5","عَنْ عَبْدِ اللهِ بْنِ عَبَّاسٍ رضي الله عنهما: حَدَّثَنِي عُمَرُ بْنُ الْخَطَّابِ رضي الله عنه قَالَ: ( لَمَّا اعْتَزَلَ نَبِيُّ اللهِ ﷺ نِسَاءَهُ... ) (... وَدَخَلْتُ عَلَيْهِ حِينَ دَخَلْتُ، وَأَنَا أَرَى فِي وَجْهِهِ الْغَضَبَ، فَقُلْتُ: يَا رَسُولَ اللهِ، مَا يَشُقُّ عَلَيْكَ مِنْ شَأْنِ النِّسَاءِ، فَإِنْ كُنْتَ طَلَّقْتَهُنَّ، فَإِنَّ اللهَ مَعَكَ، وَمَلَائِكَتَهُ، وَجِبْرِيلَ، وَمِيكَائِيلَ وَأَنَا وَأَبُو بَكْرٍ، وَالْمُؤْمِنُونَ مَعَكَ. وَقَلَّمَا تَكَلَّمْتُ - وَأَحْمَدُ اللهَ - بِكَلَامٍ إِلَّا رَجَوْتُ أَنْ يَكُونَ اللهُ يُصَدِّقُ قَوْلِي الَّذِي أَقُولُ، وَنَزَلَتْ هَذِهِ الْآيَةُ آيَةُ التَّحْيِيرِ { عَسَىٰ رَبُّهُۥٓ إِن طَلَّقَكُنَّ أَن يُبْدِلَهُۥٓ أَزْوَٰجًا خَيْرًا مِّنكُنَّ }... { وَإِن تَظَـٰهَرَا عَلَيْهِ فَإِنَّ ٱللَّهَ هُوَ مَوْلَىٰهُ وَجِبْرِيلُ وَصَـٰلِحُ ٱلْمُؤْمِنِينَ ۖ وَٱلْمَلَـٰٓئِكَةُ بَعْدَ ذَٰلِكَ ظَهِيرٌ }.

وَكَانَتْ عَائِشَةُ بِنْتُ أَبِي بَكْرٍ، وَحَفْصَةُ، تَظَاهَرَانِ عَلَى سَائِرِ نِسَاءِ النَّبِيِّ ﷺ، فَقُلْتُ: يَا رَسُولَ اللهِ، أَطَلَّقْتَهُنَّ؟ قَالَ: « لا »، قُلْتُ: يَا رَسُولَ اللهِ إِنِّي دَخَلْتُ الْمَسْجِدَ، وَالْمُسْلِمُونَ يَنْكُتُونَ بِالْحَصَى، يَقُولُونَ: طَلَّقَ رَسُولُ اللهِ ﷺ نِسَاءَهُ، أَفَأَنْزِلُ فَأُخْبِرَهُمْ أَنَّكَ لَمْ تُطَلِّقْهُنَّ؟ قَالَ: « نَعَمْ، إِنْ شِئْتَ ». فَلَمْ أَزَلْ أُحَدِّثُهُ حَتَّى تَحَسَّرَ الْغَضَبُ عَنْ وَجْهِهِ، وَحَتَّى كَشَرَ فَضَحِكَ، وَكَانَ مِنْ أَحْسَنِ النَّاسِ ثَغْراً.

ثُمَّ نَزَلَ نَبِيُّ اللهِ ﷺ وَنَزَلْتُ، فَنَزَلْتُ أَتَشَبَّثُ بِالْجِذْعِ، وَنَزَلَ رَسُولُ اللهِ ﷺ كَأَنَّمَا يَمْشِي عَلَى الْأَرْضِ مَا يَمَسُّهُ بِيَدِهِ، فَقُلْتُ: يَا رَسُولَ اللهِ، إِنَّمَا كُنْتَ فِي الْغُرْفَةِ تِسْعَةً وَعِشْرِينَ، قَالَ: « إِنَّ الشَّهْرَ يَكُونُ تِسْعاً وَعِشْرِينَ »، فَقُمْتُ عَلَى بَابِ الْمَسْجِدِ، فَنَادَيْتُ بِأَعْلَى صَوْتِي: لَمْ يُطَلِّقْ رَسُولُ اللهِ ﷺ نِسَاءَهُ، وَنَزَلَتْ هَذِهِ الْآيَةُ: { وَإِذَا جَآءَهُمْ أَمْرٌ مِّنَ ٱلْأَمْنِ أَوِ ٱلْخَوْفِ أَذَاعُوا۟ بِهِۦ ۖ وَلَوْ رَدُّوهُ إِلَى ٱلرَّسُولِ وَإِلَىٰٓ أُو۟لِى ٱلْأَمْرِ مِنْهُمْ لَعَلِمَهُ ٱلَّذِينَ يَسْتَنۢبِطُونَهُۥ مِنْهُمْ ۗ }، فَكُنْتُ أَنَا اسْتَنْبَطْتُ ذَلِكَ الْأَمْرَ وَأَنْزَلَ اللهُ عز و جل آيَةَ التَّخْيِيرِ. واللفظ لمسلم."
72,"1","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما قَالَ: انْطَلَقَ رَسُولُ اللهِ ﷺ فِي طَائِفَةٍ مِنْ أَصْحَابِهِ، عَامِدِينَ إِلَى سُوقِ عُكَاظٍ، وَقَدْ حِيلَ بَيْنَ الشَّيْاطِينِ وَبَيْنَ خَبَرِ السَّمَاءِ، وَأُرْسِلَتْ عَلَيْهِمْ الشُّهُبُ، فَرَجَعَتِ الشَّيَاطِينُ، فَقَالُوا: مَا لَكُمْ؟ فَقَالُوا: حِيَلَ بَيْنَنَا وَبَيْنَ خَبَرِ السَّمَاءِ، وَأُرْسِلَتْ عَلَيْنَا الشُّهُبُ، قَالَ: مَا حَالَ بَيْنَكُمْ وَبَيْنَ خَبَرِ السَّمَاءِ إِلَّا مَا حَدَثَ، فَاضْرِبُوا مَشَارِقَ الْأَرْضِ وَمَغَارِبَهَا، فَانْظُرُوا مَا هَذَا الْأَمْرُ الَّذِي حَدَثَ. فَانْطَلَقُوا فَضَرَبُوا مَشَارِقَ الْأَرْضِ وَمَغَارِبَهَا، يَنْظُرُونَ مَا هَذَا الأَمْرُ الَّذِي حَالَ بَيْنَهُمْ وَبَيْنَ خَبَرِ السَّمَاءِ، قَالَ: فَانْطَلَقَ الَّذِينَ تَوَجَّهُوا نَحْوَ تِهَامَةَ إِلَى رَسُولِ اللهِ ﷺ بِنَخْلَةَ، وَهُوَ عَامِدٌ إِلَى سُوقِ عُكَاظٍ، وَهُوَ يُصَلِّي بِأَصْحَابِهِ صَلَاةَ الْفَجْرِ، فَلَمَّا سَمِعُوا الْقُرْآنَ تَسَمَّعُوا لَهُ، فَقَالُوا: هَذَا الَّذِي حَالَ بَيْنَكُمْ وَبَيْنَ خَبَرِ السَّمَاءِ. فَهُنَالِكَ رَجَعُوا إِلَى قَوْمِهِمْ، فَقَالُوا: يَا قَوْمَنَا {... إِنَّا سَمِعْنَا قُرْءَانًا عَجَبًا ﴿١﴾ يَهْدِىٓ إِلَى ٱلرُّشْدِ فَـَٔامَنَّا بِهِۦ ۖ وَلَن نُّشْرِكَ بِرَبِّنَآ أَحَدًا ﴿٢﴾ }، وَأَنْزَلَ اللهُ عز و جل عَلَى نَبِيِّهِ ﷺ: { قُلْ أُوحِىَ إِلَىَّ أَنَّهُ ٱسْتَمَعَ نَفَرٌ مِّنَ ٱلْجِنِّ } وَإِنَّمَا أُوحِيَ إِلَيْهِ قَوْلُ الْجِنِّ. واللفظ للبخاري."
74,"11","عن ابن عباس رضي الله عنهما: أن الوليد بن المغيرة جاء إلى النبي ﷺ فقرأ عليه القرآن، فكأنه رق له فبلغ ذلك أبا جهل، فقال له: أي عم إن قومك يريدون أن يجمعوا لك مالاً ليعطوكه، فإنك أتيت محمداً تتعرض لما قبله، قال: قد علمت قريش أني من أكثرها مالاً، قال: فقل فيه قولاً يبلغ قومك أنك منكر له وكاره. قال: وماذ أقول؟ فوالله ما فيكم رجل أعلم بالأشعار مني، ولا أعلم برجزها ولا بقصيدها مني، والله ما يشبه الذي يقوله شيئاً من هذا، والله إن لقوله الذي يقوله حلاوة، وإن عليه لطلاوة، وإنه لمثمر أعلاه، مغدق أسفله، وإنه ليعلو وما يعلى، قال: والله لا يرضى عنك قومك حتى تقول فيه. قال: فدعني حتى أفكر فيه، فقال: هذا سحر يؤثر، يأثره عن غيره، فنزلت: { ذَرْنِى وَمَنْ خَلَقْتُ وَحِيدًا ﴿١١﴾ }."
75,"16-17-18-19","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما فِي قَوْلِهِ تَعَالَى: { لَا تُحَرِّكْ بِهِۦ لِسَانَكَ لِتَعْجَلَ بِهِۦٓ ﴿١٦﴾ } قَالَ: كَانَ رَسُولُ اللهِ ﷺ يُعَالِجُ مِنْ التَّنْزِيلِ شِدَّةً، وَكَانَ مِمَّا يُحَرِّكُ شَفَتَيْهِ، - فَقَالَ ابْنُ عَبَّاسٍ: فَأَنَا أُحَرِّكُهُمَا لَكُمْ كَمَا كَانَ رَسُولُ اللهِ ﷺ يُحَرِّكُهُمَا، وَقَالَ سَعِيدٌ: أَنَا أُحَرِّكُهُمَا كَمَا رَأَيْتُ ابْنَ عَبَّاسٍ يُحَرِّكُهُمَا، فَحَرَّكَ شَفَتْيَهِ - فَأَنْزل اللهُ تَعَالَى: { لَا تُحَرِّكْ بِهِۦ لِسَانَكَ لِتَعْجَلَ بِهِۦٓ ﴿١٦﴾ إِنَّ عَلَيْنَا جَمْعَهُۥ وَقُرْءَانَهُۥ ﴿١٧﴾ }، قَالَ: جَمْعُهُ لَكَ فِي صَدْرِكَ، وَتَقْرَأَهُ، { فَإِذَا قَرَأْنَـٰهُ فَٱتَّبِعْ قُرْءَانَهُۥ ﴿١٨﴾ }، قَالَ: فَاسْتَمِعْ لَهُ وَأَنْصِتْ، { ثُمَّ إِنَّ عَلَيْنَا بَيَانَهُۥ ﴿١٩﴾ } ثُمَّ إِنَّ عَلَيْنَا أَنْ تَقْرَأَهُ. فَكَانَ رَسُولُ اللهِ ﷺ بَعْدَ ذَلِكَ إِذَا أَتَاهُ جِبْرِيلُ اسْتَمَعَ، فَإِذَا انْطَلَقَ جِبْرِيلُ، قَرَأَهُ النَّبِيُّ ﷺ كَمَا قَرَأَهُ. واللفظ للبخاري."
75,"34","عن سعيد بن جبير رحمه الله قال: قلت: لابن عباس رضي الله عنهما. { أَوْلَىٰ لَكَ فَأَوْلَىٰ ﴿٣٤﴾ ثُمَّ أَوْلَىٰ لَكَ فَأَوْلَىٰٓ ﴿٣٥﴾ }، قال: قاله رسول الله ﷺ لأبي جهل، ثم أنزله الله عز و جل."
75,"34","عن قتادة رحمه الله: قوله: { أَوْلَىٰ لَكَ فَأَوْلَىٰ ﴿٣٤﴾ ثُمَّ أَوْلَىٰ لَكَ فَأَوْلَىٰٓ ﴿٣٥﴾ } وعيد على أثر وعيد، كما تزعمون، وزعموا أن عدو الله أبا جهل أخذ نبي الله ﷺ بمجامع ثيابه، ثم قال: { أَوْلَىٰ لَكَ فَأَوْلَىٰ ﴿٣٤﴾ ثُمَّ أَوْلَىٰ لَكَ فَأَوْلَىٰٓ ﴿٣٥﴾ }، فقال عدو الله أبو جهل: أتوعدني يا محمد؟ والله لا تستطيع أنت، ولا ربك شيئاً، وإني لأعزُّ من مشى بين جبليها."
80,"1-2-3-4-5-6-7","عَنْ عَائِشَةَ رضي الله عنها قَالَتْ: أُنْزِلَ { عَبَسَ وَتَوَلَّىٰٓ ﴿١﴾ } في ابْنِ أُمِّ مَكْتُومٍ الْأَعْمَى، أَتَى رَسُولَ اللهِ ﷺ، فَجَعَلَ يَقُولُ: يَا رَسُولَ اللهِ أَرْشِدْنِي، وَعِنْدَ رَسُولِ اللهِ ﷺ رَجُلٌ مِنْ عُظَمَاءِ الْمُشْرِكِينَ، فَجَعَلَ رَسُولُ اللهِ ﷺ يُعْرِضُ عَنْهُ، وَيُقْبِلُ عَلَى الْآخَرِ، وَيَقُولُ: « أَتَرَى بِمَا أَقُولُ بَأْساً؟ »، فَيَقُولُ: لا، فَفِي هَذَا أُنْزِلَ. واللفظ للترمذي."
92,"18","عن عبد الله بن الزبير رضي الله عنهما قال: قال أبو قحافة لأبي بكر: أراك تعتق رقاباً ضعافاً، فلو أنك إذ فعلت، أعتقت رجالاً جلداً يمنعونك ويقومون دونك، فقال أبو بكر: يا أبت إني إنما أريد ما أريد، فنزلت هذه الآية فيه: { فَأَمَّا مَنْ أَعْطَىٰ وَٱتَّقَىٰ ﴿٥﴾ وَصَدَّقَ بِٱلْحُسْنَىٰ ﴿٦﴾ فَسَنُيَسِّرُهُۥ لِلْيُسْرَىٰ ﴿٧﴾ } إلى قوله عز و جل: { وَمَا لِأَحَدٍ عِندَهُۥ مِن نِّعْمَةٍ تُجْزَىٰٓ ﴿١٩﴾ إِلَّا ٱبْتِغَآءَ وَجْهِ رَبِّهِ ٱلْأَعْلَىٰ ﴿٢٠﴾ } ولسوف يرضي."
93,"1-2-3","عن جُنْدُب بْنِ سُفْيَانَ رضي الله عنه قَالَ: اشْتَكَى رَسُولُ اللهِ ﷺ، فَلَمْ يَقُمْ لَيْلَتَيْنِ أَوْ ثَلاثاً، فَجَاءَتْ امْرَأَةٌ فَقَالَتْ: يَا مُحَمَّدُ، إِنِّي لَأَرْجُو أَنْ يَكُونَ شَيْطَانُكَ قَدْ تَرَكَكَ، لَمْ أَرَهُ قَرِبَكَ مُنْذُ لَيْلَتَيْنِ أَوْ ثَلَاثَةٍ، فَأَنْزَلَ اللهُ عز و جل: { وَٱلضُّحَىٰ ﴿١﴾ وَٱلَّيْلِ إِذَا سَجَىٰ ﴿٢﴾ مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ ﴿٣﴾ }. واللفظ للبخاري."
93,"5","عن ابن عباس رضي الله عنهما قال: قال رسول الله ﷺ: « عرض علي ما هو مفتوح لأمتي بعدي ». فأنزل الله { وَلَلْـَٔاخِرَةُ خَيْرٌ لَّكَ مِنَ ٱلْأُولَىٰ ﴿٤﴾ }."
96,"6-7-8-9-10-11-12-13-14-15-16-17-18-19-20","عَنْ أَبِي هُرَيْرَةَ رضي الله عنه قَالَ: قَالَ أَبُو جَهْلٍ: هَلْ يُعَفِّرُ مُحَمَّدٌ وَجْهَهُ بَيْنَ أَظْهُرِكُمْ، قَالَ: فَقِيلَ: نَعَمْ، فَقَالَ: وَاللَّاتِ وَالْعُزَّى لَئِنْ رَأَيْتُهُ يَفْعَلُ ذَلِكَ لأَطَأَنَّ عَلَى رَقَبَتِهِ، أَوْ لَأُعَفِّرَنَّ وَجْهَهُ فِي التُّرَابِ، قَالَ: فَأَتَى رَسُولَ اللهِ ﷺ وَهُوَ يُصَلِّيَ، زَعَمَ لِيَطَأَ عَلَى رَقَبَتِهِ، قَالَ: فَمَا فَجِئَهُمْ مِنْهُ إِلَّا وَهُوَ يَنْكُصُ عَلَى عَقِبَيْهِ، وَيَتَّقِي بِيَدَيْهِ، قَالَ: فَقِيلَ لَهُ: مَا لَكَ؟ فَقَالَ: إِنَّ بَيْنِي وَبَيْنَهُ لَخَنْدَقاً مِنْ نَارٍ وَهُوْلًا وَأَجْنِحَةً.

فَقَالَ رَسُولُ اللهِ ﷺ: « لَوْ دَنَا مِنِّي لَاَخْتَطَفَتْهُ الْمَلَائِكَةُ عُضُوا عُضْوا ».

قَالَ: فَأَنْزَلَ اللهُ عز و جل - لَا نَدْرِي فِي حَدِيثِ أَبِي هِرَيْرَةَ أَوْ شَيْءٌ بَلَغَهُ -: { كـَلَّآ إِنَّ ٱلْإِنسَٰنَ لَيَطْغَىٰٓ ﴿٦﴾ أَن رَّءَاهُ ٱسْتَغْنَىٰٓ ﴿٧﴾ إِنَّ إِلَىٰ رَبِّكَ ٱلرُّجْعَىٰٓ ﴿٨﴾ أَرَءَيْتَ ٱلَّذِى يَنْهَىٰ ﴿٩﴾ عَبْدًا إِذَا صَلَّىٰٓ ﴿١٠﴾ أَرَءَيْتَ إِن كَانَ عَلَى ٱلْهُدَىٰٓ ﴿١١﴾ أَوْ أَمَرَ بِٱلتَّقْوَىٰٓ ﴿١٢﴾ أَرَءَيْتَ إِن كَذَّبَ وَتَوَلَّىٰٓ ﴿١٣﴾ أَلَمْ يَعْلَم بِأَنَّ ٱللَّهَ يَرَىٰ ﴿١٤﴾ } يَعْنِي أَبَا جَهْلِ { كَلَّا لَئِن لَّمْ يَنتَهِ لَنَسْفَعَۢا بِٱلنَّاصِيَةِ ﴿١٥﴾ نَاصِيَةٍ كَـٰذِبَةٍ خَاطِئَةٍ ﴿١٦﴾ فَلْيَدْعُ نَادِيَهُۥ ﴿١٧﴾ سَنَدْعُ ٱلزَّبَانِيَةَ ﴿١٨﴾ كَلَّا لَا تُطِعْهُ }، زَادَ عُبَيْدُ اللهِ فِي حَدِيثِهِ: قَالَ: وَأَمَرَهُ بِمَا أَمَرَهُ بِهِ.

وَزَادَ ابْنُ عَبْدِ الْأَعْلَى: { فَلْيَدْعُ نَادِيَهُۥ } يَعْنِي قَوْمَهُ. واللفظ لمسلم."
96,"6-7-8-9-10-11-12-13-14-15-16-17-18-19-20","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما قَالَ: كَانَ النَّبِيُّ ﷺ يُصَلِّي، فَجَاءَ أَبُو جَهْلٍ، فَقَالَ: أَلَمْ أَنْهَكَ عَنْ هَذَا؟ أَلَمْ أَنْهَكَ عَنْ هَذَا؟ أَلَمْ أَنْهَكَ عَنْ هَذَا؟ فَانْصَرَفَ النَّبِيُّ ﷺ فَزَبَرَهُ، فَقَالَ أَبُو جَهْلٍ: إِنَّكَ لَتَعْلَمُ مَا بِهَا نَادٍ أَكْثَرُ مِنِّي، فَأَنْزَلَ اللهُ { فَلْيَدْعُ نَادِيَهُۥ ﴿١٧﴾ سَنَدْعُ ٱلزَّبَانِيَةَ ﴿١٨﴾ }. فَقَالَ ابْنُ عَبَّاسٍ: فَوَاللهِ لَوْ دَعَا نَادِيَهُ لَأَخَذْتُهُ زَبَانِيَةُ اللهِ. واللفظ للترمذي: ٣٣٤٩."
108,"1-2-3","عن ابن عباس رضي الله عنهما قال: قدم كعب بن الأشرف مكة، فقالت له قريش: أنت سيدهم، ألا ترى إلى هذا المصنبر المنبتر من قومه؟ يزعم أنه خير منا، ونحن أهل الحجيج، وأهل السدانة، وأهل السقاية، فقال: أنتم خير منه، قال: فنزلت { إِنَّ شَانِئَكَ هُوَ ٱلْأَبْتَرُ ﴿٣﴾ }."
